Station ID;Distrito;Concelho;Freguesia;Latitude;Longitude;Potência Máxima Admissível (kW);Pontos de ligação para instalações de PCVE;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
PT-EVS01019;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS01063;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS01890;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS02218;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS02415;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS02524;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;2;14;1418;141821
PT-EVS02926;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;135.0;1;14;1418;141821
PT-EVS03116;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;400.0;2;14;1418;141821
PT-EVS03223;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS03490;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;1;14;1418;141821
PT-EVS03764;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;10;14;1418;141821
PT-EVS04175;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS05631;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS05803;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS07264;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS07649;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS07892;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;2;14;1418;141821
PT-EVS08518;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;135.0;1;14;1418;141821
PT-EVS09264;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS09623;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;135.0;1;14;1418;141821
PT-EVS09751;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS10756;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS11320;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;1;14;1418;141821
PT-EVS12696;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;400.0;2;14;1418;141821
PT-EVS12991;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS13470;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS14414;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS14596;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;2;14;1418;141821
PT-EVS15260;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS15285;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS15796;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS16032;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS16286;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;400.0;1;14;1418;141821
PT-EVS16522;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS16566;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS16700;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS16799;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS16862;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS17050;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS18401;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;2;14;1418;141821
PT-EVS18549;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS18559;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS18973;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;135.0;1;14;1418;141821
PT-EVS19749;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS20609;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS21122;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS21306;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS21837;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS22050;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS22357;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;5;14;1418;141821
PT-EVS22390;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS22588;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS22705;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;1;14;1418;141821
PT-EVS22738;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;5;14;1418;141821
PT-EVS22871;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS23289;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS23300;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS23632;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;2;14;1418;141821
PT-EVS23908;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;135.0;1;14;1418;141821
PT-EVS23936;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS25001;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;400.0;2;14;1418;141821
PT-EVS25785;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS26574;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS26636;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS27067;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS27546;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;1600.0;1;14;1418;141821
PT-EVS27562;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS27762;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS27829;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS28702;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS28999;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS29279;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS29733;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS30095;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS30142;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;400.0;1;14;1418;141821
PT-EVS30231;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS30479;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS30931;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS30995;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;1;14;1418;141821
PT-EVS31334;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS31601;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS32763;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS32910;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS33566;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;630.0;1;14;1418;141821
PT-EVS33695;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS33886;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;1;14;1418;141821
PT-EVS34348;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS34450;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;250.0;1;14;1418;141821
PT-EVS34738;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;300.0;1;14;1418;141821
PT-EVS35479;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;112.0;1;14;1418;141821
PT-EVS35726;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;41.4;16;14;1418;141821
PT-EVS35745;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;200.0;2;14;1418;141821
PT-EVS35766;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;145.3;1;14;1418;141821
PT-EVS35782;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;400.0;1;14;1418;141821
PT-EVS35921;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;39.6038252;-8.41317;800.0;1;14;1418;141821
PT-EVS00209;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS00685;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;10.35;1;10;1016;101614
PT-EVS01672;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;160.0;1;10;1016;101614
PT-EVS02408;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;10.35;1;10;1016;101614
PT-EVS05906;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS07733;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;10.35;1;10;1016;101614
PT-EVS08199;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;120.0;1;10;1016;101614
PT-EVS08299;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS08379;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;160.0;1;10;1016;101614
PT-EVS08619;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS09729;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS10487;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;120.0;1;10;1016;101614
PT-EVS10512;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS12150;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;120.0;1;10;1016;101614
PT-EVS14435;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS14843;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;160.0;1;10;1016;101614
PT-EVS15432;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS16855;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS17001;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS17752;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS19115;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;120.0;1;10;1016;101614
PT-EVS19615;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS22304;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS22536;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS23005;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS23750;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;120.0;1;10;1016;101614
PT-EVS23879;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;160.0;1;10;1016;101614
PT-EVS24298;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS25135;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;10.35;1;10;1016;101614
PT-EVS25434;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS25593;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS26132;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS26771;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS27468;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS27553;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;160.0;1;10;1016;101614
PT-EVS28643;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS29867;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS30322;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;120.0;1;10;1016;101614
PT-EVS31343;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS32520;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;100.0;1;10;1016;101614
PT-EVS32931;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;6.9;1;10;1016;101614
PT-EVS33625;Leiria;Porto de Mós;Porto de Mós - São João Baptista e São Pedro;39.6043279;-8.8228322;41.4;1;10;1016;101614
PT-EVS05992;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS07185;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS16354;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS19386;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS21071;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS24344;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS26975;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS29932;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS31501;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS33881;Santarém;Ourém;Nossa Senhora das Misericórdias;39.6119456;-8.5724508;250.0;1;14;1421;142111
PT-EVS00401;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS00682;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;200.0;1;10;1011;101102
PT-EVS01179;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;50.0;6;10;1011;101102
PT-EVS01416;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;135.0;1;10;1011;101102
PT-EVS02860;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS03203;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;10.35;1;10;1011;101102
PT-EVS03667;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS06419;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;250.0;1;10;1011;101102
PT-EVS06457;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS06473;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;50.0;6;10;1011;101102
PT-EVS06577;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;135.0;1;10;1011;101102
PT-EVS07878;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;135.0;1;10;1011;101102
PT-EVS08306;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS08947;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;200.0;1;10;1011;101102
PT-EVS09562;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS09763;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;250.0;1;10;1011;101102
PT-EVS10219;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS10576;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;50.0;6;10;1011;101102
PT-EVS10654;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;41.4;6;10;1011;101102
PT-EVS10683;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS11072;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS11262;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS11540;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;250.0;1;10;1011;101102
PT-EVS12272;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS12611;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;41.4;6;10;1011;101102
PT-EVS13356;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;150.0;1;10;1011;101102
PT-EVS13616;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS13966;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS14182;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS14213;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS14809;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;50.0;6;10;1011;101102
PT-EVS15028;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;150.0;1;10;1011;101102
PT-EVS15473;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS16777;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS16798;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;150.0;1;10;1011;101102
PT-EVS17748;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;10.35;1;10;1011;101102
PT-EVS17845;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS18132;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;41.4;6;10;1011;101102
PT-EVS18344;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;10.35;1;10;1011;101102
PT-EVS18735;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;250.0;1;10;1011;101102
PT-EVS18862;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS18976;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS19742;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS19786;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;135.0;1;10;1011;101102
PT-EVS20053;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;50.0;6;10;1011;101102
PT-EVS20616;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;145.0;1;10;1011;101102
PT-EVS21087;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS21194;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;41.4;6;10;1011;101102
PT-EVS21239;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS21596;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;250.0;1;10;1011;101102
PT-EVS21806;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS21851;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS22191;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;50.0;6;10;1011;101102
PT-EVS22564;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS22730;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS23043;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;41.4;4;10;1011;101102
PT-EVS23256;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;4;10;1011;101102
PT-EVS23370;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;250.0;1;10;1011;101102
PT-EVS23756;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;41.4;6;10;1011;101102
PT-EVS23800;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;85.0;1;10;1011;101102
PT-EVS25338;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;100.0;5;10;1011;101102
PT-EVS25531;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;150.0;1;10;1011;101102
PT-EVS25619;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;6.9;1;10;1011;101102
PT-EVS26040;Leiria;Nazaré;Nazaré;39.612089;-9.0585832;200.0;1;10;1011;101102
